target	Ls Radiance	Ls Derived Temperature	Lg	Lg Derived Temperature
rubber	11.2601404	313.6	11.65521262	316
rubber	11.2252832	313.4	11.61728313	315.8
rubber	11.17955334	313.1	11.56752268	315.5
rubber	11.13198761	312.9	11.51576454	315.2
rubber	11.10811512	312.7	11.48978794	315
rubber	11.19891723	313.3	11.58859329	315.6
rubber	11.29843503	313.9	11.69688251	316.3
rubber	11.37147404	314.3	11.77635913	316.7
rubber	11.3837684	314.4	11.78973711	316.8
rubber	11.354034	314.2	11.75738194	316.6
rubber	11.36321778	314.3	11.76737517	316.7
rubber	11.33908693	314.1	11.74111744	316.5
rubber	11.27891818	313.8	11.67564546	316.1
rubber	11.17563995	313.1	11.56326436	315.5
rubber	11.37729867	314.4	11.78269714	316.8
rubber	11.35807614	314.2	11.76178035	316.7
rubber	11.33069667	314.1	11.73198767	316.5
rubber	11.2679973	313.7	11.66376202	316.1
rubber	11.23730867	313.5	11.63036852	315.9
rubber	11.20046826	313.3	11.59028102	315.6
rubber	11.17737136	313.1	11.56514838	315.5
rubber	11.18224429	313.2	11.57045081	315.5
rubber	11.26618581	313.7	11.66179087	316.1
rubber	11.38480817	314.4	11.79086852	316.8
rubber	11.43759776	314.7	11.84831095	317.2
rubber	11.40981444	314.5	11.81807882	317
rubber	11.36290857	314.3	11.76703871	316.7
rubber	11.38408801	314.4	11.79008489	316.8
rubber	11.31639632	314	11.7164269	316.4
rubber	11.28430898	313.8	11.6815114	316.2
rubber	11.23097572	313.5	11.62347739	315.8
rubber	11.36879277	314.3	11.77344153	316.7
rubber	11.36400784	314.3	11.76823486	316.7
rubber	11.31117039	314	11.71074036	316.4
rubber	11.23718711	313.5	11.63023625	315.9
rubber	11.24336703	313.5	11.63696086	315.9
rubber	11.21611759	313.4	11.60730967	315.7
rubber	11.24019683	313.5	11.63351124	315.9
rubber	11.26928805	313.7	11.66516654	316.1
rubber	11.35430958	314.2	11.75768181	316.6
rubber	11.43315613	314.7	11.84347783	317.1
rubber	11.46763023	314.9	11.88099046	317.4
rubber	11.42010111	314.6	11.82927215	317.1
rubber	11.36914974	314.3	11.77382997	316.7
rubber	11.33965019	314.1	11.74173035	316.5
rubber	11.35141996	314.2	11.7545375	316.6
rubber	11.31318869	314	11.71293655	316.4
rubber	11.21148192	313.3	11.60226542	315.7
rubber	11.36420608	314.3	11.76845058	316.7
rubber	11.38433764	314.4	11.79035652	316.8
rubber	11.32624663	314	11.72714541	316.5
rubber	11.26370157	313.7	11.65908767	316.1
rubber	11.22541821	313.4	11.61743004	315.8
rubber	11.2211374	313.4	11.61277193	315.8
rubber	11.24372385	313.5	11.63734913	315.9
rubber	11.24212408	313.5	11.63560836	315.9
rubber	11.36034779	314.2	11.76425222	316.7
rubber	11.44396254	314.8	11.85523671	317.2
rubber	11.45712474	314.8	11.86955902	317.3
rubber	11.37950315	314.4	11.78509592	316.8
rubber	11.3730415	314.3	11.77806474	316.8
rubber	11.36131863	314.3	11.76530863	316.7
rubber	11.3783887	314.4	11.78388324	316.8
rubber	11.32559312	314	11.7264343	316.5
rubber	11.29066534	313.8	11.68842801	316.2
rubber	11.37992943	314.4	11.78555977	316.8
rubber	11.34192755	314.1	11.74420843	316.6
rubber	11.32336236	314	11.72400692	316.4
rubber	11.26498838	313.7	11.6604879	316.1
rubber	11.24638707	313.6	11.64024708	315.9
rubber	11.20983281	313.3	11.60047096	315.7
rubber	11.1710434	313.1	11.55826268	315.4
rubber	11.1786275	313.1	11.56651523	315.5
rubber	11.28522437	313.8	11.68250748	316.2
rubber	11.40332774	314.5	11.81102039	317
rubber	11.42051747	314.6	11.82972521	317.1
rubber	11.39422362	314.5	11.80111384	316.9
rubber	11.34674821	314.2	11.74945398	316.6
rubber	11.36104505	314.3	11.76501094	316.7
rubber	11.36001768	314.2	11.76389301	316.7
rubber	11.34548683	314.2	11.74808143	316.6
rubber	11.28897715	313.8	11.68659102	316.2
rubber	11.35421354	314.2	11.7575773	316.6
rubber	11.31756326	314	11.71769669	316.4
rubber	11.32482557	314	11.7255991	316.4
rubber	11.31844785	314	11.71865925	316.4
rubber	11.25744975	313.6	11.65228482	316
rubber	11.19615825	313.2	11.58559113	315.6
rubber	11.13333373	312.9	11.5172293	315.2
rubber	11.12494351	312.8	11.50809958	315.1
rubber	11.21110264	313.3	11.60185271	315.7
rubber	11.314568	314	11.71443743	316.4
rubber	11.41403627	314.6	11.82267276	317
rubber	11.3871626	314.4	11.79343047	316.9
rubber	11.40704634	314.5	11.81506675	317
rubber	11.39681347	314.5	11.80393196	316.9
rubber	11.38665371	314.4	11.79287672	316.8
rubber	11.34739931	314.2	11.75016247	316.6
rubber	11.308057	313.9	11.70735256	316.3
rubber	11.43363896	314.7	11.84400322	317.2
rubber	11.39881773	314.5	11.80611287	316.9
rubber	11.40311668	314.5	11.81079073	317
rubber	11.37265102	314.3	11.77763985	316.8
rubber	11.2699042	313.7	11.665837	316.1
rubber	11.21614838	313.4	11.60734318	315.7
rubber	11.19390388	313.2	11.58313806	315.6
rubber	11.15981589	313	11.54604558	315.4
rubber	11.13614659	312.9	11.52029009	315.2
rubber	11.22732312	313.4	11.61950285	315.8
rubber	11.37024975	314.3	11.77502693	316.7
rubber	11.48399378	315	11.89879628	317.5
rubber	11.49257274	315.1	11.90813138	317.5
rubber	11.44708188	314.8	11.85863099	317.2
rubber	11.4503982	314.8	11.86223961	317.3
rubber	11.37898275	314.4	11.78452965	316.8
rubber	11.35722225	314.2	11.7608512	316.7
rubber	11.28265064	313.8	11.6797069	316.2
rubber	11.44808843	314.8	11.85972626	317.2
rubber	11.45224684	314.8	11.86425119	317.3
rubber	11.4128064	314.6	11.82133449	317
rubber	11.33579427	314.1	11.73753457	316.5
rubber	11.24995699	313.6	11.64413165	316
rubber	11.20531113	313.3	11.59555074	315.7
rubber	11.20753932	313.3	11.59797532	315.7
rubber	11.14679436	312.9	11.53187634	315.3
rubber	11.21057643	313.3	11.60128012	315.7
rubber	11.32727198	314	11.72826113	316.5
rubber	11.43853477	314.7	11.84933054	317.2
rubber	11.48686021	315	11.90191535	317.5
rubber	11.4240538	314.6	11.83357323	317.1
rubber	11.39270461	314.4	11.79946095	316.9
rubber	11.41231932	314.6	11.82080448	317
rubber	11.34204615	314.1	11.74433749	316.6
rubber	11.32056852	314	11.72096683	316.4
rubber	11.24981061	313.6	11.64397237	316
rubber	11.43947254	314.7	11.85035097	317.2
rubber	11.40851301	314.5	11.81666269	317
rubber	11.3676741	314.3	11.77222427	316.7
rubber	11.31013987	313.9	11.70961901	316.4
rubber	11.21028297	313.3	11.60096079	315.7
rubber	11.18053528	313.2	11.56859116	315.5
rubber	11.16378733	313	11.55036706	315.4
rubber	11.14822817	313	11.53343653	315.3
rubber	11.17552017	313.1	11.56313403	315.5
rubber	11.27030151	313.7	11.66626933	316.1
rubber	11.40733137	314.5	11.8153769	317
rubber	11.44322298	314.8	11.85443197	317.2
rubber	11.39534105	314.5	11.80232976	316.9
rubber	11.38681314	314.4	11.79305021	316.8
rubber	11.33256276	314.1	11.73401824	316.5
rubber	11.3237674	314	11.72444766	316.4
rubber	11.26482277	313.7	11.66030769	316.1
rubber	11.17806227	313.1	11.56590018	315.5
rubber	11.42658452	314.7	11.83632701	317.1
rubber	11.42390333	314.6	11.8334095	317.1
rubber	11.385991	314.4	11.7921556	316.8
rubber	11.29026378	313.8	11.68799106	316.2
rubber	11.2099375	313.3	11.60058487	315.7
rubber	11.14714507	312.9	11.53225797	315.3
rubber	11.15942271	313	11.54561775	315.4
rubber	11.09929556	312.7	11.48019103	315
rubber	11.14164785	312.9	11.52627622	315.3
rubber	11.23611722	313.5	11.62907206	315.9
rubber	11.32270985	314	11.7232969	316.4
rubber	11.37250879	314.3	11.77748508	316.8
rubber	11.32176782	314	11.72227184	316.4
rubber	11.30023408	313.9	11.69884013	316.3
rubber	11.28957827	313.8	11.68724513	316.2
rubber	11.26849973	313.7	11.66430874	316.1
rubber	11.27065997	313.7	11.66665938	316.1
rubber	11.2151574	313.4	11.60626485	315.7
rubber	11.4111018	314.6	11.81947965	317
rubber	11.37347138	314.3	11.77853251	316.8
rubber	11.34180636	314.1	11.74407656	316.6
rubber	11.27888173	313.8	11.6756058	316.1
rubber	11.18768901	313.2	11.57637542	315.6
rubber	11.12016514	312.8	11.50290004	315.1
rubber	11.0913477	312.6	11.47154266	314.9
rubber	11.08373491	312.6	11.46325888	314.9
rubber	11.08695887	312.6	11.466767	314.9
rubber	11.16854448	313.1	11.5555435	315.4
rubber	11.30606332	313.9	11.70518316	316.3
rubber	11.33522141	314.1	11.73691122	316.5
rubber	11.28688604	313.8	11.6843156	316.2
rubber	11.26398203	313.7	11.65939285	316.1
rubber	11.22046815	313.4	11.61204369	315.8
rubber	11.23445503	313.5	11.62726336	315.9
rubber	11.26023757	313.6	11.65531836	316
rubber	11.17082672	313.1	11.5580269	315.4
rubber	11.37958104	314.4	11.78518067	316.8
rubber	11.34312921	314.1	11.74551601	316.6
rubber	11.29250877	313.8	11.69043392	316.2
rubber	11.21051702	313.3	11.60121547	315.7
rubber	11.1521061	313	11.53765626	315.3
rubber	11.10829074	312.7	11.48997904	315
rubber	11.10464348	312.7	11.48601032	315
rubber	11.08249009	312.5	11.46190434	314.9
rubber	11.13945615	312.9	11.52389135	315.2
rubber	11.21796456	313.4	11.60931943	315.8
rubber	11.33265167	314.1	11.73411498	316.5
rubber	11.31951728	314	11.71982294	316.4
rubber	11.23701482	313.5	11.63004877	315.9
rubber	11.26500116	313.7	11.66050181	316.1
rubber	11.24606275	313.6	11.63989418	315.9
rubber	11.22863234	313.4	11.62092746	315.8
rubber	11.18447393	313.2	11.57287696	315.5
rubber	11.14157947	312.9	11.52620182	315.3
rubber	11.41559598	314.6	11.82436995	317
rubber	11.40069202	314.5	11.80815236	316.9
rubber	11.32019923	314	11.72056499	316.4
rubber	11.23056966	313.5	11.62303554	315.8
rubber	11.18485163	313.2	11.57328795	315.5
rubber	11.18219882	313.2	11.57040133	315.5
rubber	11.18237148	313.2	11.57058921	315.5
rubber	11.20282412	313.3	11.59284453	315.7
rubber	11.24843735	313.6	11.64247807	316
rubber	11.30594584	313.9	11.70505532	316.3
rubber	11.36566673	314.3	11.77003997	316.7
rubber	11.34674025	314.2	11.74944532	316.6
rubber	11.30197377	313.9	11.70073316	316.3
rubber	11.28847716	313.8	11.68604696	316.2
rubber	11.23424308	313.5	11.62703273	315.9
rubber	11.24218641	313.5	11.63567618	315.9
rubber	11.20621755	313.3	11.59653705	315.7
rubber	11.14724921	312.9	11.53237128	315.3
felt3	12.32611018	320	12.81513621	322.8
felt3	12.33940092	320.1	12.82959839	322.9
felt3	12.31470218	319.9	12.80272272	322.7
felt3	12.3139559	319.9	12.80191066	322.7
felt3	12.32800492	320	12.81719795	322.8
felt3	12.34276123	320.1	12.83325487	322.9
felt3	12.32647091	320	12.81552874	322.8
felt3	12.32461053	320	12.81350439	322.8
felt3	12.31439662	319.9	12.80239023	322.7
felt3	12.31635252	319.9	12.80451852	322.7
felt3	12.3108397	319.9	12.7985198	322.7
felt3	12.3176206	319.9	12.80589837	322.7
felt3	12.32948718	320	12.81881086	322.8
felt3	12.32868478	320	12.81793774	322.8
felt3	12.34590753	320.1	12.83667849	322.9
felt3	12.3172695	319.9	12.80551632	322.7
felt3	12.33542381	320	12.82527074	322.8
felt3	12.34987645	320.1	12.84099723	322.9
felt3	12.31826647	319.9	12.80660116	322.7
felt3	12.317793	319.9	12.80608596	322.7
felt3	12.31205395	319.9	12.79984108	322.7
felt3	12.33264512	320	12.82224714	322.8
felt3	12.341084	320.1	12.83142982	322.9
felt3	12.32838847	320	12.81761531	322.8
felt3	12.33900918	320	12.82917212	322.9
felt3	12.35155099	320.1	12.84281936	322.9
felt3	12.3402372	320.1	12.83050838	322.9
felt3	12.32811963	320	12.81732277	322.8
felt3	12.30673829	319.9	12.7940569	322.7
felt3	12.30623295	319.9	12.79350702	322.6
felt3	12.32598079	320	12.81499542	322.8
felt3	12.30167403	319.8	12.78854628	322.6
felt3	12.32293625	320	12.81168254	322.8
felt3	12.34047317	320.1	12.83076515	322.9
felt3	12.33279847	320	12.822414	322.8
felt3	12.31617065	319.9	12.80432062	322.7
felt3	12.31281268	319.9	12.80066668	322.7
felt3	12.31982079	319.9	12.80829248	322.7
felt3	12.31232283	319.9	12.80013366	322.7
felt3	12.30719904	319.9	12.79455826	322.7
felt3	12.29605609	319.8	12.78243318	322.6
felt3	12.32426984	320	12.81313367	322.8
felt3	12.33972713	320.1	12.82995335	322.9
felt3	12.33031903	320	12.81971603	322.8
felt3	12.34065533	320.1	12.83096336	322.9
felt3	12.33368892	320	12.82338294	322.8
felt3	12.32325243	320	12.81202658	322.8
felt3	12.33131037	320	12.82079474	322.8
felt3	12.31769351	319.9	12.8059777	322.7
felt4	11.42924961	314.7	11.839227	317.1
felt4	11.38458755	314.4	11.79062845	316.8
felt4	11.32291826	314	11.72352368	316.4
felt4	11.19837764	313.3	11.58800614	315.6
felt4	11.11341651	312.7	11.49555659	315.1
felt4	10.98312548	311.9	11.35378181	314.2
felt4	10.82659583	311	11.18345575	313.2
felt4	11.37904592	314.4	11.78459839	316.8
felt4	11.31208195	314	11.71173226	316.4
felt4	11.24019121	313.5	11.63350513	315.9
felt4	11.15256517	313	11.53815579	315.3
felt4	11.06789706	312.5	11.44602509	314.8
felt4	10.9569691	311.8	11.32532002	314
felt4	10.77236721	310.6	11.12444745	312.8
felt4	11.28847854	313.8	11.68604847	316.2
felt4	11.25946784	313.6	11.65448078	316
felt4	11.19440691	313.2	11.58368543	315.6
felt4	11.08468767	312.6	11.46429561	314.9
felt4	11.01208779	312.1	11.38529683	314.4
felt4	10.88707267	311.3	11.24926297	313.6
felt4	10.76638511	310.6	11.1179381	312.8
felt4	11.23987247	313.5	11.63315829	315.9
felt4	11.19911837	313.3	11.58881215	315.6
felt4	11.10052687	312.7	11.48153087	315
felt4	11.05469339	312.4	11.43165766	314.7
felt4	10.99356918	312	11.36514601	314.3
felt4	10.89197757	311.4	11.25460018	313.6
felt4	10.72956582	310.4	11.07787358	312.5
felt4	11.16061583	313	11.54691603	315.4
felt4	11.12648413	312.8	11.50977598	315.2
felt4	11.11336488	312.7	11.49550041	315.1
felt4	10.99303873	312	11.3645688	314.3
felt4	10.915915	311.5	11.28064744	313.8
felt4	10.88450575	311.3	11.2464698	313.6
felt4	10.73884043	310.4	11.08796565	312.6
felt4	11.09879542	312.6	11.47964681	315
felt4	11.08435682	312.6	11.4639356	314.9
felt4	11.0534273	312.4	11.43027998	314.7
felt4	11.01296797	312.1	11.38625459	314.4
felt4	10.96139603	311.8	11.33013714	314.1
felt4	10.88035265	311.3	11.24195065	313.5
felt4	10.73082614	310.4	11.07924498	312.5
tyvek	7.678832362	289.2	7.758250666	289.8
tyvek	7.622551463	288.8	7.697009209	289.3
tyvek	7.661565272	289.1	7.739461667	289.7
tyvek	7.76581002	289.9	7.852894472	290.5
tyvek	7.939484118	291.2	8.041876081	292
tyvek	7.5790477	288.4	7.649671055	289
tyvek	7.52000607	288	7.585425539	288.5
tyvek	7.571785146	288.4	7.641768385	288.9
tyvek	7.690557633	289.3	7.771009394	289.9
tyvek	7.883546907	290.8	7.981008604	291.5
tyvek	7.539408182	288.1	7.606537739	288.6
tyvek	7.45555439	287.5	7.515293134	287.9
tyvek	7.545968013	288.2	7.613675749	288.7
tyvek	7.622803596	288.8	7.697283565	289.3
tyvek	7.808878925	290.2	7.89975944	290.9
tyvek	7.574702572	288.4	7.644942951	288.9
tyvek	7.494607838	287.8	7.557788725	288.3
tyvek	7.548832379	288.2	7.616792578	288.7
tyvek	7.632985228	288.8	7.708362598	289.4
tyvek	7.829427886	290.4	7.922119571	291.1
tyvek	7.602663605	288.6	7.675368449	289.2
tyvek	7.577811809	288.4	7.648326234	289
tyvek	7.602508907	288.6	7.675200116	289.2
tyvek	7.689534196	289.3	7.769895752	289.9
tyvek	7.880181863	290.7	7.977346967	291.5
tyvek	7.768408549	289.9	7.855722034	290.6
tyvek	7.887601759	290.8	7.985420848	291.5
tyvek	8.020263609	291.8	8.129775418	292.6
foil	5.918077926	274.5	5.842304598	273.8
foil	5.366543016	269.3	5.242157798	268.1
foil	5.197139025	267.6	5.057822661	266.3
foil	5.19777097	267.7	5.058510305	266.3
foil	5.197770811	267.7	5.058510132	266.3
foil	5.212291302	267.8	5.074310448	266.4
foil	5.222508797	267.9	5.085428506	266.5
foil	5.230136513	268	5.093728523	266.6
foil	5.217110501	267.8	5.079554408	266.5
foil	5.251913842	268.2	5.117425291	266.9
foil	5.273500007	268.4	5.140914045	267.1
foil	5.193075628	267.6	5.053401119	266.2
foil	5.363249433	269.3	5.238573921	268.1
foil	5.312436684	268.8	5.183282572	267.5
foil	5.19216865	267.6	5.0524142	266.2
foil	5.425744001	269.9	5.306576715	268.7
foil	5.703385853	272.5	5.60868972	271.6
foil	5.361497637	269.3	5.236667723	268
foil	5.226406537	267.9	5.08966979	266.6
foil	5.280879095	268.5	5.14894352	267.2
foil	5.199133882	267.7	5.059993343	266.3
foil	5.263568723	268.3	5.130107424	267
foil	5.258101114	268.2	5.124157904	266.9
foil	5.397686419	269.6	5.276046158	268.4
foil	5.311142593	268.8	5.181874421	267.5
foil	5.405748542	269.7	5.284818871	268.5
foil	5.339095734	269	5.212291332	267.8
foil	5.233633816	268	5.097534076	266.7
foil	5.369876204	269.3	5.24578477	268.1
foil	5.255300069	268.2	5.121109977	266.9
foil	5.256222902	268.2	5.122114148	266.9
foil	5.260419394	268.3	5.126680516	266.9
foil	5.7006494	272.5	5.605712078	271.6
foil	5.272679699	268.4	5.140021435	267.1
foil	5.395815383	269.6	5.27401021	268.4
foil	5.19387619	267.6	5.054272242	266.2
foil	5.224376068	267.9	5.087460357	266.6
foil	5.23004204	268	5.093625724	266.6
foil	5.309200055	268.7	5.179760669	267.5
foil	5.252432553	268.2	5.11798972	266.9
foil	5.36470655	269.3	5.240159467	268.1
foil	5.250818048	268.2	5.116232914	266.8
foil	5.393208518	269.6	5.271173578	268.4
foil	5.19776065	267.7	5.058499075	266.3
foil	5.367442584	269.3	5.243136653	268.1
foil	5.310151878	268.8	5.180796385	267.5
foil	5.248378681	268.1	5.113578543	266.8
foil	5.284358844	268.5	5.152729972	267.2
foil	5.723651353	272.7	5.630741407	271.8
foil	5.270968229	268.4	5.138159118	267.1
foil	5.331536012	269	5.204065301	267.7
foil	5.352057873	269.2	5.226395945	267.9
foil	5.32913775	268.9	5.201455658	267.7
foil	5.279186131	268.5	5.147101339	267.1
foil	5.215938566	267.8	5.07827918	266.5
foil	5.220186879	267.9	5.082901936	266.5
foil	5.361361349	269.3	5.236519422	268
foil	5.19259024	267.6	5.052872949	266.2
foil	5.329309371	268.9	5.201642406	267.7
foil	5.250115998	268.2	5.115468986	266.8
foil	5.380213524	269.4	5.257033214	268.2
foil	5.391102987	269.5	5.268882467	268.4
foil	5.191331801	267.6	5.051503592	266.2
foil	5.307691485	268.7	5.178119135	267.5
foil	5.641847751	271.9	5.541727694	271
foil	5.192927049	267.6	5.053239444	266.2
foil	5.307209831	268.7	5.177595028	267.5
foil	5.248461968	268.2	5.113669171	266.8
foil	5.299389407	268.6	5.169085318	267.4
foil	5.21993599	267.9	5.082628934	266.5
foil	5.213544841	267.8	5.075674473	266.4
foil	5.331654276	269	5.204193989	267.7
foil	5.336455795	269	5.209418711	267.8
foil	5.222725086	267.9	5.085663859	266.5
foil	5.216279779	267.8	5.078650467	266.5
foil	5.314429014	268.8	5.185450505	267.5
foil	5.19409994	267.6	5.054515713	266.2
foil	5.307149201	268.7	5.177529054	267.4
foil	5.218730289	267.9	5.081316963	266.5
foil	5.301109718	268.7	5.170957256	267.4
foil	5.504006057	270.6	5.391736732	269.5
foil	5.257031523	268.2	5.12299404	266.9
foil	5.388056889	269.5	5.265567888	268.3
foil	5.226024676	267.9	5.089254272	266.6
foil	5.187174771	267.5	5.046980164	266.1
foil	5.306753288	268.7	5.177098246	267.4
foil	5.304194909	268.7	5.174314373	267.4
foil	5.389464978	269.5	5.267100085	268.3
foil	5.395709974	269.6	5.27389551	268.4
foil	5.227709837	267.9	5.091087962	266.6
foil	5.282288821	268.5	5.150477498	267.2
foil	5.282614507	268.5	5.15083189	267.2
foil	5.223192341	267.9	5.086172297	266.5
foil	5.23079193	268	5.094441708	266.6
foil	5.363492945	269.3	5.238838896	268.1
foil	5.315236922	268.8	5.186329621	267.5
foil	5.425478152	269.9	5.306287434	268.7
foil	5.333551566	269	5.206258505	267.7
foil	5.27369589	268.4	5.141127193	267.1
foil	5.247355931	268.1	5.112465649	266.8
foil	5.332439084	269	5.20504797	267.7
foil	5.282201216	268.5	5.150382172	267.2
foil	5.256663807	268.2	5.122593914	266.9
foil	5.305359841	268.7	5.175581982	267.4
foil	5.333217293	269	5.205894769	267.7
foil	5.278213507	268.4	5.146042989	267.1
foil	5.369445652	269.3	5.24531627	268.1
foil	5.196931148	267.6	5.057596461	266.3
